alpha,x,density_quad,density_linear
1.5,0.035175879396984924,0.012000117043846386,0.00444845046774603
1.5,0.04020100502512563,0.019214652526131405,0.00779389496821958
1.5,0.04522613065326633,0.02924839049471168,0.012820048087833158
1.5,0.05025125628140704,0.04251847270473188,0.019880211236790186
1.5,0.05527638190954774,0.059290517211583134,0.029225265985354545
1.5,0.06030150753768844,0.07964513837756008,0.040987227577456466
1.5,0.06532663316582915,0.10347215164698734,0.055197795096358665
1.5,0.07035175879396985,0.13049431162152775,0.0718278660266962
1.5,0.07537688442211056,0.16031964259139955,0.09082517993039527
1.5,0.08040201005025126,0.19251533579310484,0.11212810112708502
1.5,0.08542713567839195,0.2266849530105261,0.135650867335896
1.5,0.09045226130653267,0.26251981207197633,0.16126191043185054
1.5,0.09547738693467336,0.2997963392463735,0.18878319377346697
1.5,0.10050251256281408,0.3383126096442133,0.2180111509095035
1.5,0.10552763819095477,0.3777951160050062,0.2487311481658453
1.5,0.11055276381909548,0.41783963686161,0.2807087873022888
1.5,0.11557788944723618,0.4579479354609976,0.3136803652321134
1.5,0.12060301507537688,0.4976691389018693,0.3473743629198208
1.5,0.12562814070351758,0.5367731733891038,0.3815548768863166
1.5,0.1306532663316583,0.5753323300684728,0.41604107445286265
1.5,0.135678391959799,0.6136213339365313,0.45068340777370985
1.5,0.1407035175879397,0.6518642010235852,0.48533786188296835
1.5,0.1457286432160804,0.6899809391704951,0.5198849521533874
1.5,0.15075376884422112,0.7275160265409798,0.5542737669537483
1.5,0.15577889447236182,0.7638212826491061,0.5885250354476127
1.5,0.16080402010050251,0.7983872034513938,0.6226703778003231
1.5,0.1658291457286432,0.8311065409923643,0.6566811250687042
1.5,0.1708542713567839,0.8623032463651361,0.6904504306691323
1.5,0.17587939698492464,0.8925294342924857,0.7238307731855397
1.5,0.18090452261306533,0.9222851920412436,0.7566758391948606
1.5,0.18592964824120603,0.9518378643993047,0.7888493772125715
1.5,0.19095477386934673,0.9812132515976858,0.8202226422175866
1.5,0.19597989949748745,1.0103022175653036,0.8507169436704188
1.5,0.20100502512562815,1.0389718781310513,0.8804066776209211
1.5,0.20603015075376885,1.067110545424314,0.9096058761208746
1.5,0.21105527638190955,1.0946132118999023,0.9388195727556345
1.5,0.21608040201005024,1.1213591483652032,0.9685274226158661
1.5,0.22110552763819097,1.147219244550424,0.9989183251219218
1.5,0.22613065326633167,1.1720859253762872,1.0297532173581856
1.5,0.23115577889447236,1.1958906042752355,1.060436695842465
1.5,0.23618090452261306,1.218588358156565,1.0902394535000115
1.5,0.24120603015075376,1.240129989504995,1.1185584391983037
1.5,0.24623115577889448,1.2604629669807494,1.1451138917075918
1.5,0.25125628140703515,1.279575734448045,1.1699949765167579
1.5,0.2562814070351759,1.2975480033491202,1.1935128426252226
1.5,0.2613065326633166,1.3145515344085303,1.2159552663858308
1.5,0.2663316582914573,1.3307894863349987,1.2374563096610207
1.5,0.271356783919598,1.3464253931455827,1.258116114988441
1.5,0.2763819095477387,1.361565312116201,1.2782502321368734
1.5,0.2814070351758794,1.3763011213825396,1.2984829170259002
1.5,0.2864321608040201,1.3907571224668809,1.3195304797836547
1.5,0.2914572864321608,1.405077063917111,1.3418246361255581
1.5,0.2964824120603015,1.419351109695663,1.3652813494018057
1.5,0.30150753768844224,1.433546228724791,1.3893765451227242
1.5,0.3065326633165829,1.4475015039287882,1.4134155712771157
1.5,0.31155778894472363,1.4609872318797006,1.436756626817098
1.5,0.3165829145728643,1.4737750971799977,1.4588606384214067
1.5,0.32160804020100503,1.4856801521786887,1.4792379520124335
1.5,0.32663316582914576,1.4965859631792804,1.4974460111877284
1.5,0.3316582914572864,1.5064795735358023,1.5132158882167566
1.5,0.33668341708542715,1.5154811614770347,1.5266522919717227
1.5,0.3417085427135678,1.5238149872539495,1.5383682374137755
1.5,0.34673366834170855,1.531699211539818,1.5494160553426912
1.5,0.35175879396984927,1.5392141922994764,1.5609648214871035
1.5,0.35678391959798994,1.546253186202541,1.573836435929661
1.5,0.36180904522613067,1.5526088171600656,1.588154213984102
1.5,0.36683417085427134,1.5581445208074236,1.603334274520551
1.5,0.37185929648241206,1.5629364031874202,1.6184351942046626
1.5,0.3768844221105528,1.5672952163166942,1.6326435592751318
1.5,0.38190954773869346,1.571654992779107,1.645608199549969
1.5,0.3869346733668342,1.5763809198751162,1.6574672576310474
1.5,0.3919597989949749,1.581578921575127,1.668608110045042
1.5,0.3969849246231156,1.586993869874132,1.6793369657603843
1.5,0.4020100502512563,1.5920630458960483,1.6896677812964105
1.5,0.40703517587939697,1.596128867766344,1.69935673935822
1.5,0.4120603015075377,1.5987206148873225,1.7081329838367365
1.5,0.4170854271356784,1.5997530000053461,1.7159269451523231
1.5,0.4221105527638191,1.5995254385222204,1.7229165477456756
1.5,0.4271356783919598,1.5985297414335107,1.729383228816934
1.5,0.4321608040201005,1.5971952374672511,1.735513790512792
1.5,0.4371859296482412,1.5957274389344198,1.7412840740064552
1.5,0.44221105527638194,1.5941156834225108,1.746485123854376
1.5,0.4472361809045226,1.592264671391933,1.7508921277045337
1.5,0.45226130653266333,1.5901327002187762,1.7545039567066163
1.5,0.457286432160804,1.5877793217695682,1.757683078154566
1.5,0.4623115577889447,1.5853113459258794,1.761024257638779
1.5,0.46733668341708545,1.5827961365430345,1.7649668825050004
1.5,0.4723618090452261,1.5802220642742968,1.7694058988232817
1.5,0.47738693467336685,1.577527171050367,1.7736157150728051
1.5,0.4824120603015075,1.574650826724318,1.7766081633402018
1.5,0.48743718592964824,1.5715531239819487,1.7777364211443927
1.5,0.49246231155778897,1.5681939580549238,1.777141266111977
1.5,0.49748743718592964,1.5645100886817758,1.7756842629355605
1.5,0.5025125628140703,1.5604242902466599,1.774353493006225
1.5,0.507537688442211,1.555878560589409,1.7735494353316839
1.5,0.5125628140703518,1.5508577226303664,1.7728033173238529
1.5,0.5175879396984925,1.5453885766178113,1.771168147349295
1.5,0.5226130653266332,1.539531735518015,1.7679802407234335
1.5,0.5276381909547738,1.5333816825744429,1.7633830178380236
1.5,0.5326633165829145,1.5270578885116215,1.7582107532430806
1.5,0.5376884422110553,1.520656399513939,1.7533596582219269
1.5,0.542713567839196,1.5141671361280398,1.7491538151836876
1.5,0.5477386934673367,1.5074130499344043,1.7451493983948325
1.5,0.5527638190954774,1.5000750745183997,1.7404475452313095
1.5,0.5577889447236181,1.491817485971205,1.73425487837716
1.5,0.5628140703517588,1.4824614208695002,1.7263409185724683
1.5,0.5678391959798995,1.4721168399825635,1.717152170730702
1.5,0.5728643216080402,1.4611961866022762,1.7075379134074768
1.5,0.577889447236181,1.4502922445713435,1.6982468475516395
1.5,0.5829145728643216,1.4399803931773651,1.6894929104165932
1.5,0.5879396984924623,1.430650216431398,1.6808652139704636
1.5,0.592964824120603,1.4224421055115746,1.671638283127281
1.5,0.5979899497487438,1.415280984760331,1.6612536878563182
1.5,0.6030150753768845,1.4089379019541783,1.649627722994152
1.5,0.6080402010050251,1.4030667999509574,1.6371118344825968
1.5,0.6130653266331658,1.3972304040370176,1.6242334695981797
1.5,0.6180904522613065,1.3909651442661082,1.6114724474319433
1.5,0.6231155778894473,1.3838985187716528,1.5991770680900124
1.5,0.628140703517588,1.3758655684706376,1.5875160458296769
1.5,0.6331658291457286,1.3669497929591545,1.5763638733150507
1.5,0.6381909547738693,1.3574211656456219,1.5652033404043044
1.5,0.6432160804020101,1.3476087106305177,1.5532296593705115
1.5,0.6482412060301508,1.3377661483991885,1.5396974637664735
1.5,0.6532663316582915,1.3279661660844417,1.5243120341084009
1.5,0.6582914572864321,1.3180420460100444,1.507391721144737
1.5,0.6633165829145728,1.3076083903172295,1.4896930938139523
1.5,0.6683417085427136,1.2961945776727766,1.4720243243510944
1.5,0.6733668341708543,1.2834680132230007,1.4548760822328635
1.5,0.678391959798995,1.269437101916845,1.4382388578528076
1.5,0.6834170854271356,1.2544991590324055,1.4216563479592075
1.5,0.6884422110552764,1.239288279442829,1.404472458020722
1.5,0.6934673366834171,1.2244178274857245,1.3861637599951855
1.5,0.6984924623115578,1.2102761781299443,1.366598802969496
1.5,0.7035175879396985,1.1969686995821853,1.346077444244194
1.5,0.7085427135678392,1.1843776910466197,1.3251222393538458
1.5,0.7135678391959799,1.172252262296124,1.30416222183139
1.5,0.7185929648241206,1.1602770805753309,1.2833277884153502
1.5,0.7236180904522613,1.148132390735136,1.2624825471655732
1.5,0.7286432160804021,1.1355672700842525,1.2414239589363993
1.5,0.7336683417085427,1.1224651076084093,1.2200526941448524
1.5,0.7386934673366834,1.108852310880634,1.198354055862036
1.5,0.7437185929648241,1.0948309853114768,1.1762182387742637
1.5,0.7487437185929648,1.0804735384689597,1.1532865165768664
1.5,0.7537688442211056,1.0657438796467735,1.1289950832135578
1.5,0.7587939698492463,1.0504889421184098,1.1028102619607012
1.5,0.7638190954773869,1.0345043586609517,1.0744866989072515
1.5,0.7688442211055276,1.017646607451506,1.0441838984495504
1.5,0.7738693467336684,0.9999436390901985,1.0124049247240905
1.5,0.7788944723618091,0.9816483199814864,0.9798245917409806
1.5,0.7839195979899498,0.9631982831171879,0.9470898482883591
1.5,0.7889447236180904,0.9450932398223979,0.9146549138227359
1.5,0.7939698492462312,0.9277449851474618,0.8826986934176211
1.5,0.7989949748743719,0.9113610813285374,0.8511411671273031
1.5,0.8040201005025126,0.8958928086630442,0.8197255351128762
1.5,0.8090452261306533,0.8810452572441259,0.7881125672589566
1.5,0.8140703517587939,0.8663357683727262,0.7559665316987977
1.5,0.8190954773869347,0.8511894703082639,0.723048904237494
1.5,0.8241206030150754,0.835060115641268,0.6893218687430166
1.5,0.8291457286432161,0.8175558976546938,0.6550139282795457
1.5,0.8341708542713568,0.7985399152656913,0.620577445331037
